CustomerID,InvoiceDate_max,InvoiceDate_min,InvoiceDate_count,Quantity_sum,Quantity_mean,Quantity_std,Quantity_max,UnitPrice_mean,UnitPrice_std,UnitPrice_max,UnitPrice_min,TotalAmount_sum,TotalAmount_mean,TotalAmount_std,TotalAmount_max,StockCode_nunique,InvoiceNo_nunique,Month_nunique,Quarter_nunique,Recency,Frequency,Monetary,AvgDaysBetweenPurchases,CustomerLifespan,PurchaseVelocity,AvgOrderValue,ProductDiversity,MonthsActive,QuartersActive,QuantityConsistency,PriceConsistency,EngagementTrend,Log_Monetary,Log_AvgOrderValue,Log_TotalAmount_sum,Log_TotalAmount_max,Recency_Squared,Frequency_Squared,Monetary_Squared,Recency_Frequency,Recency_Monetary,Frequency_Monetary,RFM_Combined,MonetaryPerFrequency,FrequencyPerRecency,R_Score,F_Score,M_Score,RFM_Score,HighValue,HighFrequency,Recent,predicted_clv,Predicted_CLV,Cluster
12359.0,2011-12-02 11:21:00,2009-12-05 13:32:00,375,2526,6.736,18.35762267180661,200,7.434373333333333,17.231162653295165,145.0,0.29,8714.89,23.239706666666667,28.17831211132308,290.0,305,14,7,3,8,14,8714.89,51.85714285714285,726,0.0192837465564738,622.4921428571428,305,7,3,0.3669320434581684,0.4314493155754429,2.0,9.072903075516766,6.435336163368103,9.072903075516766,5.673323267171493,64,196,75949307.71209998,112,69719.12,122008.46,976067.68,622.4921428571428,1.75,5,5,5,555,1,1,1,131.8923087488959,65.08959418772004,0
12360.0,2011-10-18 15:22:00,2010-02-22 09:32:00,218,2458,11.275229357798166,10.284767098916234,120,3.376743119266055,7.1284322600908245,40.0,0.12,4212.89,19.325183486238533,20.367698611781623,160.0,160,9,6,4,52,9,4212.89,67.0,603,0.0149253731343283,468.09888888888895,160,6,4,1.0963038102230145,0.4737006674203889,1.5,8.346141490558791,6.150813596729793,8.346141490558791,5.081404364984463,2704,81,17748442.152100004,468,219070.28000000003,37916.01,1971632.5200000005,468.09888888888895,0.173076923076923,4,4,5,445,1,1,1,80.24074370044815,64.9963817512118,0
12361.0,2011-02-25 13:51:00,2010-01-26 14:37:00,29,235,8.10344827586207,4.177702953830412,20,3.8706896551724137,4.558499072403486,15.0,1.65,511.25,17.629310344827587,3.838561794506675,33.0,18,4,4,3,287,4,511.25,98.5,394,0.0101522842639593,127.8125,18,4,3,1.939689912235684,0.8491149375471031,1.0,6.238812787119009,4.8583578586506775,6.238812787119009,3.5263605246161616,82369,16,261376.5625,1148,146728.75,2045.0,586915.0,127.8125,0.0139372822299651,2,3,2,232,0,0,0,7.710965891054619,64.38577115296023,0
12362.0,2011-12-06 15:40:00,2009-12-01 10:10:00,275,2213,8.047272727272727,6.0304535710063885,36,4.4119636363636365,8.623788170371066,130.0,0.12,5284.58,19.216654545454546,12.636502236263285,130.0,201,14,8,4,3,14,5284.58,52.5,735,0.019047619047619,377.47,201,8,4,1.3344390488242766,0.5116038971738562,1.75,8.57273763684292,5.936136809498464,8.57273763684292,4.875197323201151,9,196,27926785.7764,42,15853.74,73984.12,221952.36,377.47,4.666666666666667,5,5,5,555,1,1,1,84.40955095338606,65.42563322105016,0
12363.0,2011-08-22 10:18:00,2011-04-11 13:29:00,23,408,17.73913043478261,9.250146884850228,36,2.3117391304347827,2.4585576928056323,7.95,0.55,552.0,24.0,15.75123891231186,69.36,23,2,2,2,110,2,552.0,66.0,132,0.0151515151515151,276.0,23,2,2,1.91771337856651,0.9402826450644302,1.0,6.315358001522335,5.6240175061873385,6.315358001522335,4.253624919869357,12100,4,304704.0,220,60720.0,1104.0,121440.0,276.0,0.0181818181818181,3,2,2,322,0,0,0,20.4738693269532,65.7048073957316,0
12364.0,2011-12-02 10:22:00,2011-08-19 15:24:00,85,1506,17.71764705882353,19.43586018329073,180,1.910235294117647,3.29279551823826,15.0,0.36,1313.1,15.448235294117646,8.910810071730502,64.8,70,4,4,2,8,4,1313.1,26.0,104,0.0384615384615384,328.275,70,4,2,0.9115957252077596,0.580125696702745,1.0,7.180907299649593,5.79689326788511,7.180907299649593,4.186619838331271,64,16,1724231.61,32,10504.8,5252.4,42019.2,328.275,0.5,5,3,4,534,1,0,1,65.17020642610828,65.75234222391477,0
12369.0,2010-10-22 13:13:00,2010-03-08 08:09:00,93,1241,13.344086021505376,11.092001253994107,88,3.148924731182796,7.003264217548469,40.0,0.42,1791.15,19.25967741935484,24.5488992249282,200.0,90,3,3,3,413,3,1791.15,76.0,228,0.0131578947368421,597.0500000000001,90,3,3,1.2030368295081393,0.4496367170172389,1.0,7.491171295388921,6.3936743624954735,7.491171295388921,5.303304908059076,170569,9,3208218.3225,1239,739744.9500000001,5373.450000000001,2219234.85,597.0500000000001,0.0072639225181598,2,2,4,224,1,0,0,22.12735151861881,65.37530867015604,0
12370.0,2011-10-19 14:51:00,2010-02-09 09:41:00,202,2605,12.896039603960396,29.789545131851256,288,3.4257920792079206,5.549222850554036,40.0,0.21,4320.31,21.387673267326736,21.72967233378153,163.2,168,7,4,2,51,7,4320.31,88.14285714285714,617,0.0113452188006482,617.1871428571429,168,4,2,0.4329048848138279,0.6173462791940116,1.75,8.371313876010715,6.426791231774111,8.371313876010715,5.101085197018328,2601,49,18665078.496100005,357,220335.81000000003,30242.17,1542350.6700000002,617.1871428571429,0.1372549019607843,4,4,5,445,1,1,1,77.48219942476,65.18145143352078,0
12371.0,2011-10-26 10:16:00,2010-03-04 18:23:00,167,1436,8.598802395209582,5.6238089825993685,36,3.9876047904191614,5.952028935184884,40.0,0.39,4067.38,24.35556886227545,33.320323813581346,360.0,134,5,2,2,45,5,4067.38,120.0,600,0.0083333333333333,813.476,134,2,2,1.528999726309187,0.6699572253163615,2.5,8.31100016480189,6.702544961677952,8.31100016480189,5.8888779583328805,2025,25,16543580.0644,225,183032.1,20336.9,915160.5,813.476,0.1111111111111111,4,3,5,435,1,0,1,85.08728818174578,65.96007130858648,0
12372.0,2011-09-29 12:12:00,2011-02-16 12:46:00,52,794,15.26923076923077,9.838131865977813,36,3.001346153846154,3.880862057481637,18.0,0.42,1298.04,24.962307692307693,16.38258168926466,70.80000000000001,34,3,3,3,72,3,1298.04,74.66666666666667,224,0.0133928571428571,432.68,34,3,3,1.5520457519008015,0.7733709957714351,1.0,7.169380809114136,6.072306934952083,7.169380809114136,4.273884476054179,5184,9,1684907.8416,216,93458.88,3894.12,280376.64,432.68,0.0416666666666666,3,2,4,324,1,0,0,48.08098095820446,66.76676493506088,0
12373.0,2011-02-01 13:10:00,2010-02-04 12:08:00,51,516,10.117647058823527,6.522720471777185,30,4.627450980392157,9.131962076823854,40.0,0.85,1127.65,22.11078431372549,15.199579973556803,80.0,36,3,2,1,311,3,1127.65,120.66666666666669,362,0.0082872928176795,375.8833333333334,36,2,1,1.551139145484011,0.5067312962387608,1.5,7.028777507229587,5.931935678900894,7.028777507229587,4.394449154672439,96721,9,1271594.5225000002,933,350699.15,3382.9500000000003,1052097.4500000002,375.8833333333334,0.0096463022508038,2,2,3,223,0,0,0,15.252989143419772,65.94840754633924,0
12374.0,2011-11-14 15:37:00,2010-04-30 14:01:00,83,1362,16.40963855421687,9.58407742621407,40,3.47855421686747,6.282425765098693,40.0,0.42,2989.2200000000003,36.01469879518073,28.829568000001416,200.0,79,4,3,2,25,4,2989.2200000000003,140.75,563,0.0071047957371225,747.3050000000001,79,3,2,1.7121771689086875,0.553696031904139,1.3333333333333333,8.003102242273277,6.617810648876097,8.003102242273277,5.303304908059076,625,16,8935436.208400002,100,74730.5,11956.88,298922.0,747.3050000000001,0.16,4,3,5,435,1,0,1,50.27585355229103,65.68138866389587,0
12375.0,2011-12-07 11:27:00,2011-09-02 14:23:00,18,177,9.833333333333334,7.508818345197629,30,6.644444444444445,12.243614048446654,40.0,0.85,455.42,25.301111111111112,15.7894312712422,62.400000000000006,14,3,3,2,3,3,455.42,31.666666666666668,95,0.031578947368421,151.80666666666667,14,3,2,1.3095713441546206,0.5426865317832708,1.0,6.1234134382372645,5.029173505798111,6.1234134382372645,4.149463861443181,9,9,207407.3764,9,1366.26,1366.26,4098.78,151.80666666666667,1.0,5,2,2,522,0,0,1,27.307104507800577,65.4762241219283,0
12376.0,2010-11-15 12:15:00,2010-10-18 08:42:00,13,240,18.46153846153846,19.05087655295413,48,8.03076923076923,14.246293940026684,40.0,0.85,503.15,38.70384615384615,30.968118428060155,100.8,11,2,2,1,390,2,503.15,14.0,28,0.0714285714285714,251.575,11,2,1,0.9690650406674184,0.5637093594008905,1.0,6.222873842839224,5.531708234313796,6.222873842839224,4.623010104116423,152100,4,253159.9225,780,196228.5,1006.3,392457.0,251.575,0.0051282051282051,2,2,2,222,0,0,0,0.8335766169027551,65.70465395298834,0
12377.0,2011-01-28 15:45:00,2010-04-29 15:34:00,152,2105,13.848684210526317,10.639648371188333,96,2.7402631578947365,4.753805717997054,40.0,0.21,3426.32,22.54157894736842,15.27969332002416,80.0,129,4,4,3,315,4,3426.32,68.5,274,0.0145985401459854,856.58,129,4,3,1.301611080308622,0.5764356644867906,1.0,8.139533893646055,6.754114469149079,8.139533893646055,4.394449154672439,99225,16,11739668.742400002,1260,1079290.8,13705.28,4317163.2,856.58,0.0126984126984126,2,3,5,235,1,0,0,38.80518504363162,65.20790815702213,0
12378.0,2011-08-02 10:34:00,2010-05-26 14:07:00,301,3316,11.016611295681065,17.886393053894494,288,3.380099667774086,4.486021510206258,39.95,0.21,5416.32,17.994418604651162,8.561977696625902,69.36,281,2,2,2,130,2,5416.32,216.0,432,0.0046296296296296,2708.16,281,2,2,0.6159213466061209,0.7534737985727306,1.0,8.597356507200939,7.904393902725625,8.597356507200939,4.253624919869357,16900,4,29336522.3424,260,704121.6,10832.64,1408243.2,2708.16,0.0153846153846153,3,2,5,325,1,0,0,176.99312136747145,64.25218870472315,0
12379.0,2011-09-19 10:09:00,2010-06-23 12:49:00,82,814,9.926829268292684,6.5936379508796925,48,2.8963414634146343,3.10875724929588,15.0,0.42,1618.27,19.735,10.507421275072764,76.19999999999999,58,5,4,3,82,5,1618.27,90.4,452,0.0110619469026548,323.654,58,4,3,1.505516278304042,0.9316718003860364,1.25,7.389730709384001,5.782759999839628,7.389730709384001,4.3463994570307305,6724,25,2618797.7929,410,132698.13999999998,8091.35,663490.7,323.654,0.0609756097560975,3,3,4,334,1,0,0,32.749655287504645,65.90608364820972,0
12380.0,2011-11-18 11:27:00,2010-02-15 12:05:00,283,3325,11.749116607773852,10.156782885271936,72,15.115088339222616,127.09388834306245,1508.65,0.29,7888.0,27.872791519434628,131.48419890093078,1508.65,156,15,7,4,22,15,7888.0,42.66666666666666,640,0.0234375,525.8666666666667,156,7,4,1.1567754022595989,0.1189285223410799,2.142857142857143,8.97322466309509,6.266947512102766,8.97322466309509,7.319633114862492,484,225,62220544.0,330,173536.0,118320.0,2603040.0,525.8666666666667,0.6818181818181818,4,5,5,455,1,1,1,119.98036356561842,65.43122117073385,0
12381.0,2011-12-05 12:44:00,2011-08-12 09:57:00,91,783,8.604395604395604,7.724246271577601,36,4.582857142857143,7.243273705187039,40.0,0.39,1803.96,19.823736263736265,26.156360545693985,240.0,70,6,4,2,5,6,1803.96,19.166666666666668,115,0.0521739130434782,300.66,70,4,2,1.1139463064579689,0.6327052282416549,1.5,7.49829370985661,5.709300555340106,7.49829370985661,5.484796933490655,25,36,3254271.6816,30,9019.8,10823.76,54118.8,300.66,1.2,5,4,4,544,1,1,1,42.47955295340367,65.1021333223144,0
12383.0,2011-06-08 08:02:00,2010-12-22 14:28:00,100,1529,15.29,18.70682638865698,144,3.0936000000000003,4.104161110902254,18.0,0.12,1839.31,18.3931,12.96631281709288,72.0,84,6,5,3,185,6,1839.31,27.83333333333333,167,0.0359281437125748,306.5516666666667,84,5,3,0.8173486877106637,0.7537715787477717,1.2,7.517689314673032,5.728643094812728,7.517689314673032,4.290459441148391,34225,36,3383061.2761,1110,340272.35,11035.86,2041634.1,306.5516666666667,0.0324324324324324,3,4,4,344,1,1,0,26.28882537007669,65.15249818523354,0
12384.0,2011-11-11 08:39:00,2011-08-10 11:23:00,30,121,4.033333333333333,3.718391692870615,12,7.575666666666667,9.424457062321428,40.0,0.83,566.16,18.872,18.511370298949444,80.0,26,3,3,2,29,3,566.16,30.666666666666668,92,0.0326086956521739,188.72,26,3,2,1.0846983498447906,0.8038305672752074,1.0,6.340641450869357,5.2455493010093805,6.340641450869357,4.394449154672439,841,9,320537.1456,87,16418.64,1698.48,49255.92,188.72,0.1034482758620689,4,2,2,422,0,0,1,28.293510907299893,65.70988544427675,0
12386.0,2011-01-06 12:37:00,2010-12-08 09:53:00,18,568,31.55555555555556,37.6894777361818,120,2.54,2.208145349009648,6.75,0.36,660.8,36.71111111111111,20.538969814617083,75.0,10,2,2,2,338,2,660.8,14.5,29,0.0689655172413793,330.4,10,2,2,0.8372510698194766,1.1502865973651548,1.0,6.494963395487512,5.803326104992462,6.494963395487512,4.330733340286331,114244,4,436656.64,676,223350.4,1321.6,446700.8,330.4,0.0059171597633136,2,2,3,223,0,0,0,2.312533718651598,66.0486988328506,0
12388.0,2011-11-24 12:30:00,2010-05-06 12:54:00,146,2001,13.705479452054794,13.281134043924046,96,2.8247260273972605,1.8372810477875403,11.15,0.19,3901.11,26.71993150684932,16.813294759949088,81.36,83,8,7,4,16,8,3901.11,70.75,566,0.0141342756183745,487.63875,83,7,4,1.03195099204084,1.5374490640932723,1.1428571428571428,8.269272711457157,6.191623463906498,8.269272711457157,4.411099882159589,256,64,15218659.2321,128,62417.76,31208.88,499342.08,487.63875,0.5,5,4,5,545,1,1,1,75.56279091155506,66.07847081262948,0
12389.0,2010-11-02 11:52:00,2010-02-22 10:15:00,49,614,12.53061224489796,7.903327465948353,48,2.6542857142857144,1.8944425301391432,9.95,0.42,1433.33,29.251632653061225,31.130745142258405,204.0,41,3,3,3,403,3,1433.33,84.33333333333333,253,0.0118577075098814,477.7766666666666,41,3,3,1.5854856449876786,1.4010906491266124,1.0,7.268453120207762,6.171234239552859,7.268453120207762,5.3230099791384085,162409,9,2054434.8889,1209,577631.99,4299.99,1732895.97,477.7766666666666,0.0074441687344913,2,2,4,224,1,0,0,21.0236739368827,66.38714322043087,0
12391.0,2011-11-18 12:07:00,2010-02-15 10:12:00,287,1212,4.2229965156794425,6.394853761100557,72,3.742160278745645,7.107661054561383,79.95,0.21,2747.82,9.574285714285717,14.25367522579905,151.20000000000002,241,7,5,4,22,7,2747.82,91.57142857142856,641,0.0109204368174727,392.5457142857143,241,5,4,0.6603742123655167,0.5264967265629656,1.4,7.918927007665679,5.975197234644052,7.918927007665679,5.025195445427586,484,49,7550514.752400001,154,60452.04,19234.74,423164.28,392.5457142857143,0.3181818181818182,4,4,4,444,1,1,1,42.66782209623314,64.88852484374506,0
12393.0,2011-09-28 15:41:00,2010-10-07 13:49:00,112,1305,11.651785714285714,8.5146506717408,48,2.5339285714285715,1.9422775509545696,12.75,0.55,2376.75,21.220982142857142,16.110581602389335,141.60000000000002,63,7,5,4,72,7,2376.75,50.85714285714285,356,0.0196629213483146,339.5357142857143,63,5,4,1.3684396651710826,1.3046171337269608,1.4,7.773909941362495,5.830520007859316,7.773909941362495,4.960043507980195,5184,49,5648940.5625,504,171126.0,16637.25,1197882.0,339.5357142857143,0.0972222222222222,3,4,4,344,1,1,0,59.2612041293585,65.65879100973754,0
12394.0,2011-10-07 08:08:00,2011-05-06 14:01:00,27,819,30.33333333333333,65.8629112393544,256,3.3707407407407404,4.237259569694623,18.0,0.72,1272.48,47.12888888888889,64.92458923381407,266.24,26,2,2,2,64,2,1272.48,76.5,153,0.0130718954248366,636.24,26,2,2,0.460552574469386,0.7955001777206837,1.0,7.149508589545504,6.4571463507046944,7.149508589545504,5.588147131057276,4096,4,1619205.3504,128,81438.72,2544.96,162877.44,636.24,0.03125,3,2,4,324,1,0,0,85.08793103804807,65.86411213226702,0
12395.0,2011-11-24 12:20:00,2010-04-16 10:16:00,257,3728,14.505836575875486,20.85255541567539,120,3.5807003891050586,4.750580833702225,39.95,0.19,5046.92,19.637821011673157,12.905345516091897,90.0,145,18,10,4,16,18,5046.92,32.611111111111114,587,0.0306643952299829,280.38444444444445,145,10,4,0.6956383180246142,0.753739493011541,1.8,8.526731556234932,5.639721863992583,8.526731556234932,4.51085950651685,256,324,25471401.4864,288,80750.72,90844.56,1453512.96,280.38444444444445,1.125,5,5,5,555,1,1,1,75.42829417704283,66.21098011984341,0
12397.0,2011-11-04 09:52:00,2011-07-27 14:21:00,126,1263,10.023809523809524,7.13466387235086,36,3.4682539682539684,3.907965829812759,16.95,0.29,2409.9,19.12619047619048,15.703009487720134,127.5,110,2,2,2,36,2,2409.9,49.5,99,0.0202020202020202,1204.95,110,2,2,1.4049448864234575,0.8874831867248291,1.0,7.7877554007552545,7.095022917057849,7.7877554007552545,4.855928904335275,1296,4,5807618.010000001,72,86756.40000000001,4819.8,173512.80000000002,1204.95,0.0555555555555555,4,2,4,424,1,0,1,161.93750364070533,64.62612135437472,0
12399.0,2011-08-12 13:15:00,2010-03-05 08:45:00,110,2198,19.98181818181818,16.746891711150084,108,2.0414545454545454,3.48786778965293,15.0,0.14,1962.3,17.83909090909091,9.392297795617852,70.2,67,7,6,4,119,7,1962.3,75.0,525,0.0133333333333333,280.3285714285714,67,6,4,1.193165784222172,0.5853015849713976,1.1666666666666667,7.582382009904704,5.639523279582837,7.582382009904704,4.26549281841793,14161,49,3850621.29,833,233513.7,13736.1,1634595.9,280.3285714285714,0.0588235294117647,3,4,4,344,1,1,0,34.807075665059685,65.25695455206886,0
12402.0,2011-01-20 13:49:00,2010-02-07 12:41:00,71,583,8.211267605633802,3.537212352596913,12,3.4380281690140846,4.001111138427964,15.0,0.85,1244.15,17.52323943661972,6.566211296075406,35.400000000000006,43,7,6,4,323,7,1244.15,49.57142857142857,347,0.0201729106628242,177.7357142857143,43,6,4,2.321395151638363,0.8592683507324131,1.1666666666666667,7.127011283569154,5.185908258300417,7.127011283569154,3.594568774642695,104329,49,1547909.2225,2261,401860.45,8709.050000000001,2813023.1500000004,177.7357142857143,0.0216718266253869,2,4,4,244,1,1,0,10.09393035735424,65.98034722185662,0
12403.0,2011-10-21 11:00:00,2010-07-06 11:39:00,10,259,25.9,27.93027031734566,72,8.193000000000001,6.782036813032891,18.0,3.39,1001.36,100.136,93.41009215044996,244.08,5,3,2,2,50,3,1001.36,157.0,471,0.0063694267515923,333.7866666666667,5,2,2,0.92730932088098,1.208044165177,1.5,6.910112498555815,5.813493513051285,6.910112498555815,5.501584687857454,2500,9,1002721.8496,150,50068.0,3004.08,150204.0,333.7866666666667,0.06,4,2,3,423,0,0,1,20.542221400101702,64.07389539982353,0
12406.0,2011-11-17 19:22:00,2010-01-11 14:04:00,170,3383,19.9,23.713938676946192,200,2.779176470588235,2.8265443856306467,14.95,0.29,6072.21,35.71888235294118,38.88614642710917,290.0,114,7,5,4,22,7,6072.21,96.42857142857144,675,0.0103703703703703,867.4585714285714,114,5,4,0.839168906991652,0.9832417579277308,1.4,8.711642574585087,6.766719883252192,8.711642574585087,5.673323267171493,484,49,36871734.2841,154,133588.62,42505.47,935120.34,867.4585714285714,0.3181818181818182,4,4,5,445,1,1,1,99.81669613992558,65.24225976169285,0
12407.0,2011-10-21 10:11:00,2011-03-20 13:21:00,77,1416,18.38961038961039,32.064965240879935,272,3.2674025974025973,4.190483392100111,18.0,0.12,1708.12,22.183376623376624,16.695276404955607,90.0,57,5,4,4,50,5,1708.12,42.8,214,0.0233644859813084,341.624,57,4,4,0.5735110034102048,0.7797197343777323,1.25,7.443733897151405,5.83663363597586,7.443733897151405,4.51085950651685,2500,25,2917673.9344000006,250,85406.0,8540.6,427030.00000000006,341.624,0.1,4,3,4,434,1,0,1,69.16524554419367,65.96869175280237,0
12408.0,2011-11-07 12:30:00,2010-07-29 13:27:00,170,2186,12.858823529411763,12.549690998979113,64,3.111941176470588,4.256670407149137,34.95,0.12,4279.64,25.174352941176476,25.848304463961995,139.8,104,14,6,4,33,14,4279.64,33.214285714285715,465,0.0301075268817204,305.68857142857144,104,6,4,1.0246326806339536,0.7310740270714969,2.333333333333333,8.361857810107221,5.725832807395506,8.361857810107221,4.947340443723943,1089,196,18315318.5296,462,141228.12000000002,59914.96000000001,1977193.68,305.68857142857144,0.4242424242424242,4,5,5,455,1,1,1,95.71317681556935,66.05312919481743,0
12409.0,2011-09-22 10:38:00,2010-05-23 15:21:00,272,13027,47.89338235294117,37.20055886221852,240,3.234080882352941,3.8415735985388975,29.95,0.12,23090.47,84.89143382352941,57.855347124751496,300.0,177,13,6,3,79,13,23090.47,37.38461538461539,486,0.0267489711934156,1776.19,177,6,3,1.2874371734662955,0.8418635747556652,2.1666666666666665,10.047218564245856,7.482788744217204,10.047218564245856,5.707110264748875,6241,169,533169804.8209001,1027,1824147.13,300176.11,23713912.69,1776.19,0.1645569620253164,3,5,5,355,1,1,0,357.96942389227627,65.69246126321498,0
